superkingdom	phylum	class	order	family	genus	species
TRINITY_DN184931_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN184932_c0_g1_i1	Eukaryota	Streptophyta	Magnoliopsida	NA	NA	NA	NA
TRINITY_DN184938_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN184943_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN184945_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	Stylophora pistillata
TRINITY_DN184949_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18494_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18495_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN184965_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN18498_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18499_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18499_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18499_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18499_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN184_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN184_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN184_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185001_c0_g1_i1	Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	NA
TRINITY_DN185004_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185008_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185016_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185029_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN185040_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea radians
TRINITY_DN185041_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN185041_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185056_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN18505_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea siderea
TRINITY_DN185063_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18506_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN18506_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN185076_c0_g1_i1	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Gloeothece	Gloeothece citriformis
TRINITY_DN185085_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185086_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185087_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185089_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185089_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18508_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN185090_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185090_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185105_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185122_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185130_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN185131_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185136_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185137_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185142_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN185157_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN185167_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185169_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN185176_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185177_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185190_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185194_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185198_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN18519_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN185205_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185209_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN185209_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN185237_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185249_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185256_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185272_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18527_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185281_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	Montipora sp. UDUK0000274
TRINITY_DN185298_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Micromussa	Micromussa lordhowensis
TRINITY_DN185298_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	Orbicella franksi
TRINITY_DN185301_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18530_c0_g1_i1	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN185310_c0_g1_i1	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
TRINITY_DN185318_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN185329_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185336_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN185352_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185354_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN185356_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185358_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN18536_c0_g1_i6	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Madracis senaria
TRINITY_DN185374_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185379_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185391_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN185393_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN185423_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN185425_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN185429_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN185466_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN185467_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185472_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185473_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18547_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185482_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN185499_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185511_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185518_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN18552_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN18552_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN18552_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185532_c0_g1_i1	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
TRINITY_DN185535_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185536_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	Oculina arbuscula
TRINITY_DN185541_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185541_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185542_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN185543_c0_g1_i1	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
TRINITY_DN185544_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea radians
TRINITY_DN185553_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185555_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185579_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea siderea
TRINITY_DN185581_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN185585_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	Montipora sp. UDUK0000274
TRINITY_DN185610_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN185619_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN18561_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Micromussa	Micromussa lordhowensis
TRINITY_DN18561_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Micromussa	Micromussa lordhowensis
TRINITY_DN18561_c0_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Micromussa	Micromussa lordhowensis
TRINITY_DN18561_c0_g1_i6	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Micromussa	Micromussa lordhowensis
TRINITY_DN185624_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185624_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185629_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185642_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea radians
TRINITY_DN185643_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN185649_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185665_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN185665_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN185689_c0_g1_i1	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
TRINITY_DN185691_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN1856_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185702_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	NA	NA
TRINITY_DN18571_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185731_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN18573_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN18573_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN185740_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18574_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185757_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185761_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185768_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea radians
TRINITY_DN185771_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185775_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185799_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN185827_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185833_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	Montipora capricornis
TRINITY_DN185835_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185842_c0_g1_i1	Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	NA
TRINITY_DN185860_c0_g1_i1	Eukaryota	NA	NA	NA	NA	NA	NA
TRINITY_DN185867_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185879_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN185886_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185896_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN1858_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185921_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185926_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18592_c0_g1_i8	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN185934_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	Oculina arbuscula
TRINITY_DN185934_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	Oculina arbuscula
TRINITY_DN185935_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	Stylophora pistillata
TRINITY_DN185935_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	Stylophora pistillata
TRINITY_DN18593_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185959_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185961_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	Oculina arbuscula
TRINITY_DN185963_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN185969_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN185973_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN185986_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN185989_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN185991_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN186000_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186005_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN186008_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186022_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186022_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186029_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN186035_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN186037_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	Turbinaria reniformis
TRINITY_DN186045_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN186050_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Madracis senaria
TRINITY_DN186062_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN186067_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleralcyonacea	Primnoidae	Callogorgia	Callogorgia gracilis
TRINITY_DN186068_c0_g1_i1	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
TRINITY_DN186076_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN186086_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18608_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN18608_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN18608_c0_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN18608_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN18608_c2_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Meandrinidae	Meandrina	Meandrina meandrites
TRINITY_DN186098_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186106_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186109_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186114_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN186115_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites lutea
TRINITY_DN186118_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN186126_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN18612_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN186140_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186159_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN186193_c0_g1_i1	Eukaryota	NA	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium kawagutii
TRINITY_DN186207_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea siderea
TRINITY_DN186207_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea siderea
TRINITY_DN18620_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186212_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	NA	NA
TRINITY_DN186218_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN186233_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186235_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Echinopora	Echinopora horrida
TRINITY_DN18623_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN18623_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN18623_c1_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN186259_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Meandrinidae	Dendrogyra	Dendrogyra cylindrus
TRINITY_DN18625_c2_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186266_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186269_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Micromussa	Micromussa lordhowensis
TRINITY_DN186274_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN18627_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186284_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186288_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN186289_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186292_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN186296_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN18629_c0_g1_i10	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN18629_c0_g1_i11	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN18629_c0_g1_i13	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
